1,1.1067042
2,1.5978024
3,1.7563882
4,2.0152002
5,2.1588641
6,2.0898236
7,2.7174775
8,3.2930876
9,5.5173227
10,6.8692548
11,8.002668
12,6.8310219
13,7.7544334
14,8.3378837
15,8.8900311
16,10.7310684
17,12.3431664
18,12.3158314
19,13.0582475
20,15.512293
21,19.1656064
22,20.7255822
23,21.3018255
24,22.1963803
25,26.6430884
26,25.8314649
27,28.0891379
28,33.5679647
29,34.0433109
30,36.4535774
31,43.3547727
32,46.1697273
33,50.453614
34,53.0388472
35,57.280185
36,55.1680995
37,61.0027886
38,67.9656193
39,74.4047281
40,68.6671322
41,84.8863128
42,86.5602266
43,91.330218
44,96.4336688
45,108.9874521
46,108.7058608
47,118.3034705
48,124.9302405
49,140.343589
50,149.1832918
