4	-0.759497180119079
4.02	-0.776165935463763
4.04	-0.794490667149088
4.06	-0.814468853476035
4.08	-0.836099175967863
4.1	-0.859382526986305
4.12	-0.884323056517149
4.14	-0.910929282084758
4.16	-0.939215247826866
4.18	-0.969201728409683
4.2	-1.0009175418794
4.22	-1.03440093027666
4.24	-1.06970100563238
4.26	-1.10687939777588
4.28	-1.14601200838437
4.3	-1.18719105286102
4.32	-1.23052730039648
4.34	-1.27615269371235
4.36	-1.32422345026797
4.38	-1.37492363466988
4.4	-1.42846956729634
4.42	-1.48511498779975
4.44	-1.54515750346423
4.46	-1.60894640858297
4.48	-1.67689241404668
4.5	-1.74947973688676
4.52	-1.82728136059064
4.54	-1.91097825873149
4.56	-2.00138389532907
4.58	-2.09947570713016
4.6	-2.20643579153502
4.62	-2.32370406181402
4.64	-2.45304814694449
4.66	-2.59665660819395
4.68	-2.75726421065892
4.7	-2.93832280755523
4.72	-3.14423738319346
4.74	-3.38069728699204
4.76	-3.65514919241764
4.78	-3.97748579346937
4.8	-4.36107187176906
4.82	-4.82431452915848
4.84	-5.39314600333659
4.86	-6.10511017511408
4.88	-7.01643927077938
4.9	-8.21511441049733
4.92	-9.84683808202666
4.94	-12.1696547798021
4.96	-15.6423393457693
4.98	-20.1703867947183
5	-18.6743435634864
5.02	-13.6325866596772
5.04	-10.0316051524798
5.06	-7.54595092244202
5.08	-5.7836494189088
5.1	-4.51473158630973
5.12	-3.59515779125015
5.14	-2.92772338753083
5.16	-2.44438374285034
5.18	-2.09711755763439
5.2	-1.85235404907188
5.22	-1.68726345495743
5.24	-1.5873323564092
5.26	-1.54503904034039
5.28	-1.55968391401445
5.3	-1.6387728642723
5.32	-1.80206106933258
5.34	-2.09103458257246
5.36	-2.59080702317046
5.38	-3.48210466937239
5.4	-5.1640065598955
5.42	-8.46973457111923
5.44	-13.6846812464134
5.46	-15.5188042720898
5.48	-9.84449500028448
5.5	-3.96839474968211
5.52	-2.19792579361107
5.54	-1.48951601490842
5.56	-1.13139021291894
5.58	-0.924954928169697
5.6	-0.796170149384055
5.62	-0.711712253143162
5.64	-0.654695257650959
5.66	-0.61590408410652
5.68	-0.590138305878361
5.7	-0.574563221610525
5.72	-0.56795988520046
5.74	-0.570269553493613
5.76	-0.581111504901009
5.78	-0.592879748149417
5.8	-0.582462145294106
5.82	-0.548451819071675
5.84	-0.52208522362367
5.86	-0.511014350301079
5.88	-0.509547103326629
5.9	-0.513431903567336
5.92	-0.520626425388687
5.94	-0.530204361772213
5.96	-0.541741797554781
5.98	-0.555046641160189
6	-0.570040104248301
